proteinID	Result_Value	Result_Type	Dose	DoseUnit	Repeat	Temperature	ProjectName	ExperimentName	SampleGroup	SampleName
Protein_39	2487.3	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	3548.3	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	2913.1	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	4250.7	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	4311.7	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	6863.3	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	6820.3	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	7692.2	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	8420.1	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	10228	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_39	9558.6	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	8081.9	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	11613	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	10814	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	18784	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	11026	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	17581	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	20216	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	22439	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	22661	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_39	3443.9	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	2391.4	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	2843.1	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	3072	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	5045.9	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	6776.3	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	9035.9	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	9621.1	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	10111	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	7470.6	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_39	1977.5	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	2767.5	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	2536.2	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	2209.2	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	3844.6	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	4108.3	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	4654	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	6117	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	5126.6	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	7204	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_39	7441.5	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	4262.5	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	4919.3	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	5300.7	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	8679.4	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	7689.5	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	12632	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	14739	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	16262	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	11687	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_39	10576	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	9913.7	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	14028	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	13588	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	21347	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	16771	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	24603	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	21216	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	33693	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_39	26264	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	822.01	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	1318.8	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	914.4	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	1069.7	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	1093.2	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	1909.4	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	3740.5	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	4901.7	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	5791.7	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	8553.2	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_40	1005.2	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	662.77	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	1129.4	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	1149.4	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	1567.2	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	1183	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	2435.7	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	8454.2	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	7834.8	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	7778.6	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_40	1449.8	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	270.44	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	535.84	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	321	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	894.77	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	648.78	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	1314.8	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	1712.3	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	2006.1	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	2182.1	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_40	962.9	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	532.28	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	996.24	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	1148.9	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	1989.8	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	1906.8	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	3204.4	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	5065.2	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	6790.5	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	4443.5	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_40	631.3	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	470.54	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	510.9	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	875.91	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	1468.7	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	1099	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	1884.6	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	2150.9	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	3745.9	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_40	3419	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_41	385.93	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	1076.1	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	870.28	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	1443.8	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	1836	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	2718.8	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	3267.3	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	3668.2	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	3911.4	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	5814.7	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_41	393.68	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	354.94	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	1481.5	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	1597.1	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	1669	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	1001.5	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	1417.5	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	3327.8	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	2177.5	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	2456.6	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_41	57.401	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	125.36	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	225.52	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	460.43	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	1259.3	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	2027.4	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	2406.6	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_41	1312.9	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	1099.9	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	1731.1	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	2408.6	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	2272.4	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	3542.6	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	4547	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	4271.8	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	5528.8	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	5748.7	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	6559.5	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_42	415.5	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	698.5	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	1086.4	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	1242.6	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	2725.2	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	1880.3	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	3036.6	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	4330.1	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	5121.7	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	5168.2	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_42	1609	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	1212.1	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	2243.7	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	2467.6	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	3406.6	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	4417.9	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	5233.9	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	4032.2	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	3762.1	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	3156.9	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_42	916.72	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	1832.7	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	2094.1	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	2173.9	Intensity	0	uM	R2	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	3279.6	Intensity	0	uM	R2	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	3253.4	Intensity	0	uM	R2	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	2735.5	Intensity	0	uM	R2	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	3695.9	Intensity	0	uM	R2	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	2298.1	Intensity	0	uM	R2	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	3605.3	Intensity	0	uM	R2	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_42	1503.1	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	1303.2	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	2749.9	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	4009.6	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	5784.6	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	4233.3	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	7597	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	8310.2	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	10173	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	6423.3	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_42	1433	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	1696.2	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	6417.4	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	6502.2	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	9308.1	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	6662.3	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	7088.1	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	7183.4	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	8493.8	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_42	10207	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	1568.4	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	3439.3	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	2006	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	2574	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	2337.2	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	5290.2	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	7222.3	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	14225	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	18584	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	24340	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Active	Active_1000uM_R1
Protein_43	1095	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	1064.7	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	1581.3	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	1831.6	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	3569.9	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	3939.7	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	7713.7	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	30757	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	30112	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	33081	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Active	Active_1000uM_R2
Protein_43	1119.6	Intensity	0	uM	R1	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	1096.3	Intensity	0	uM	R1	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	1098.5	Intensity	0	uM	R1	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	1033.9	Intensity	0	uM	R1	60.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	1982.6	Intensity	0	uM	R1	56.8	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	4032.1	Intensity	0	uM	R1	53.2	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	5073.1	Intensity	0	uM	R1	49.6	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	11793	Intensity	0	uM	R1	46	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	15305	Intensity	0	uM	R1	42.9	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	10667	Intensity	0	uM	R1	40	Project_1	Experiment_1	DMSO	DMSO_0uM_R1
Protein_43	2328.7	Intensity	1000	uM	R1	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	1157.5	Intensity	1000	uM	R1	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	1679.7	Intensity	1000	uM	R1	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	2008.4	Intensity	1000	uM	R1	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	3858.1	Intensity	1000	uM	R1	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	2720.1	Intensity	1000	uM	R1	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	4624	Intensity	1000	uM	R1	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	6250.2	Intensity	1000	uM	R1	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	6901.4	Intensity	1000	uM	R1	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	4549	Intensity	1000	uM	R1	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R1
Protein_43	3815.8	Intensity	1000	uM	R2	70	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	2969.4	Intensity	1000	uM	R2	67.1	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	4016.4	Intensity	1000	uM	R2	64	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	3500.9	Intensity	1000	uM	R2	60.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	5530	Intensity	1000	uM	R2	56.8	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	4827	Intensity	1000	uM	R2	53.2	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	8126.9	Intensity	1000	uM	R2	49.6	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	10414	Intensity	1000	uM	R2	46	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	19055	Intensity	1000	uM	R2	42.9	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_43	15741	Intensity	1000	uM	R2	40	Project_1	Experiment_1	Inactive	Inactive_1000uM_R2
Protein_44	597.94	Intensity	0	uM	R2	70	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_44	3062.7	Intensity	0	uM	R2	67.1	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
Protein_44	1761.6	Intensity	0	uM	R2	64	Project_1	Experiment_1	DMSO	DMSO_0uM_R2
